page_type,시도,시군구,읍면동,리,지역표시명,source_html,confidence,is_valid,validation_note
region,울산광역시,북구,화봉동,,화봉동,C:\Users\user\Documents\GitHub\studynavi\울산과외\북구과외\화봉동과외\index.html,high,true,정상
region,울산광역시,북구,효문동,,효문동,C:\Users\user\Documents\GitHub\studynavi\울산과외\북구과외\효문동과외\index.html,high,true,정상
region,울산광역시,울산고등,,,울산고등,C:\Users\user\Documents\GitHub\studynavi\울산과외\울산고등과외\index.html,high,true,정상
region,울산광역시,울산수학,,,울산수학,C:\Users\user\Documents\GitHub\studynavi\울산과외\울산수학과외\index.html,high,true,정상
region,울산광역시,울산수학,울산고등수학,,울산고등수학,C:\Users\user\Documents\GitHub\studynavi\울산과외\울산수학과외\울산고등수학과외\index.html,high,true,정상
region,울산광역시,울산수학,울산중등수학,,울산중등수학,C:\Users\user\Documents\GitHub\studynavi\울산과외\울산수학과외\울산중등수학과외\index.html,high,true,정상
region,울산광역시,울산수학,울산초등수학,,울산초등수학,C:\Users\user\Documents\GitHub\studynavi\울산과외\울산수학과외\울산초등수학과외\index.html,high,true,정상
region,울산광역시,울산영어,,,울산영어,C:\Users\user\Documents\GitHub\studynavi\울산과외\울산영어과외\index.html,high,true,정상
region,울산광역시,울산영어,울산고등영어,,울산고등영어,C:\Users\user\Documents\GitHub\studynavi\울산과외\울산영어과외\울산고등영어과외\index.html,high,true,정상
region,울산광역시,울산영어,울산중등영어,,울산중등영어,C:\Users\user\Documents\GitHub\studynavi\울산과외\울산영어과외\울산중등영어과외\index.html,high,true,정상
region,울산광역시,울산영어,울산초등영어,,울산초등영어,C:\Users\user\Documents\GitHub\studynavi\울산과외\울산영어과외\울산초등영어과외\index.html,high,true,정상
region,울산광역시,울산중등,,,울산중등,C:\Users\user\Documents\GitHub\studynavi\울산과외\울산중등과외\index.html,high,true,정상
region,울산광역시,울산초등,,,울산초등,C:\Users\user\Documents\GitHub\studynavi\울산과외\울산초등과외\index.html,high,true,정상
region,울산광역시,울주군,,,울주군,C:\Users\user\Documents\GitHub\studynavi\울산과외\울주군과외\index.html,high,true,정상
region,울산광역시,울주군,도동,,도동,C:\Users\user\Documents\GitHub\studynavi\울산과외\울주군과외\울산도동과외\index.html,high,true,정상
region,울산광역시,울주군,울주군수학,,울주군수학,C:\Users\user\Documents\GitHub\studynavi\울산과외\울주군과외\울주군수학과외\index.html,high,true,정상
region,울산광역시,울주군,울주군영어,,울주군영어,C:\Users\user\Documents\GitHub\studynavi\울산과외\울주군과외\울주군영어과외\index.html,high,true,정상
region,울산광역시,중구,,,중구,C:\Users\user\Documents\GitHub\studynavi\울산과외\중구과외\index.html,high,true,정상
region,울산광역시,중구,남외동,,남외동,C:\Users\user\Documents\GitHub\studynavi\울산과외\중구과외\남외동과외\index.html,high,true,정상
region,울산광역시,중구,다운동,,다운동,C:\Users\user\Documents\GitHub\studynavi\울산과외\중구과외\다운동과외\index.html,high,true,정상
region,울산광역시,중구,반구동,,반구동,C:\Users\user\Documents\GitHub\studynavi\울산과외\중구과외\반구동과외\index.html,high,true,정상
region,울산광역시,중구,복산동,,복산동,C:\Users\user\Documents\GitHub\studynavi\울산과외\중구과외\복산동과외\index.html,high,true,정상
region,울산광역시,중구,성안동,,성안동,C:\Users\user\Documents\GitHub\studynavi\울산과외\중구과외\성안동과외\index.html,high,true,정상
region,울산광역시,중구,약사동,,약사동,C:\Users\user\Documents\GitHub\studynavi\울산과외\중구과외\약사동과외\index.html,high,true,정상
region,울산광역시,중구,서동,,서동,C:\Users\user\Documents\GitHub\studynavi\울산과외\중구과외\울산서동과외\index.html,high,true,정상
region,울산광역시,중구,태화동,,태화동,C:\Users\user\Documents\GitHub\studynavi\울산과외\중구과외\울산태화동과외\index.html,high,true,정상
region,울산광역시,중구,유곡동,,유곡동,C:\Users\user\Documents\GitHub\studynavi\울산과외\중구과외\유곡동과외\index.html,high,true,정상
region,울산광역시,중구,중구수학,,중구수학,C:\Users\user\Documents\GitHub\studynavi\울산과외\중구과외\중구수학과외\index.html,high,true,정상
region,울산광역시,중구,중구영어,,중구영어,C:\Users\user\Documents\GitHub\studynavi\울산과외\중구과외\중구영어과외\index.html,high,true,정상
region,인천광역시,,,,인천광역시,C:\Users\user\Documents\GitHub\studynavi\인천과외\index.html,high,true,정상
region,인천광역시,강화군,,,강화군,C:\Users\user\Documents\GitHub\studynavi\인천과외\강화군과외\index.html,high,true,정상
region,인천광역시,강화군,강화군수학,,강화군수학,C:\Users\user\Documents\GitHub\studynavi\인천과외\강화군과외\강화군수학과외\index.html,high,true,정상
region,인천광역시,강화군,강화군영어,,강화군영어,C:\Users\user\Documents\GitHub\studynavi\인천과외\강화군과외\강화군영어과외\index.html,high,true,정상
region,인천광역시,강화군,교동,,교동,C:\Users\user\Documents\GitHub\studynavi\인천과외\강화군과외\인천교동과외\index.html,high,true,정상
region,인천광역시,계양구,,,계양구,C:\Users\user\Documents\GitHub\studynavi\인천과외\계양구과외\index.html,high,true,정상
region,인천광역시,계양구,계양구수학,,계양구수학,C:\Users\user\Documents\GitHub\studynavi\인천과외\계양구과외\계양구수학과외\index.html,high,true,정상
region,인천광역시,계양구,계양구영어,,계양구영어,C:\Users\user\Documents\GitHub\studynavi\인천과외\계양구과외\계양구영어과외\index.html,high,true,정상
region,인천광역시,계양구,귤현동,,귤현동,C:\Users\user\Documents\GitHub\studynavi\인천과외\계양구과외\귤현동과외\index.html,high,true,정상
region,인천광역시,계양구,동양동,,동양동,C:\Users\user\Documents\GitHub\studynavi\인천과외\계양구과외\동양동과외\index.html,high,true,정상
region,인천광역시,계양구,방축동,,방축동,C:\Users\user\Documents\GitHub\studynavi\인천과외\계양구과외\방축동과외\index.html,high,true,정상
region,인천광역시,계양구,병방동,,병방동,C:\Users\user\Documents\GitHub\studynavi\인천과외\계양구과외\병방동과외\index.html,high,true,정상
region,인천광역시,계양구,서운동,,서운동,C:\Users\user\Documents\GitHub\studynavi\인천과외\계양구과외\서운동과외\index.html,high,true,정상
region,인천광역시,계양구,용종동,,용종동,C:\Users\user\Documents\GitHub\studynavi\인천과외\계양구과외\용종동과외\index.html,high,true,정상
region,인천광역시,계양구,계산동,,계산동,C:\Users\user\Documents\GitHub\studynavi\인천과외\계양구과외\인천계산동과외\index.html,high,true,정상
region,인천광역시,계양구,작전동,,작전동,C:\Users\user\Documents\GitHub\studynavi\인천과외\계양구과외\작전동과외\index.html,high,true,정상
region,인천광역시,계양구,효성동,,효성동,C:\Users\user\Documents\GitHub\studynavi\인천과외\계양구과외\효성동과외\index.html,high,true,정상
region,인천광역시,남동구,,,남동구,C:\Users\user\Documents\GitHub\studynavi\인천과외\남동구과외\index.html,high,true,정상
region,인천광역시,남동구,간석동,,간석동,C:\Users\user\Documents\GitHub\studynavi\인천과외\남동구과외\간석동과외\index.html,high,true,정상
region,인천광역시,남동구,구월동,,구월동,C:\Users\user\Documents\GitHub\studynavi\인천과외\남동구과외\구월동과외\index.html,high,true,정상
region,인천광역시,남동구,남동구수학,,남동구수학,C:\Users\user\Documents\GitHub\studynavi\인천과외\남동구과외\남동구수학과외\index.html,high,true,정상
region,인천광역시,남동구,남동구영어,,남동구영어,C:\Users\user\Documents\GitHub\studynavi\인천과외\남동구과외\남동구영어과외\index.html,high,true,정상
region,인천광역시,남동구,만수동,,만수동,C:\Users\user\Documents\GitHub\studynavi\인천과외\남동구과외\만수동과외\index.html,high,true,정상
region,인천광역시,남동구,서창동,,서창동,C:\Users\user\Documents\GitHub\studynavi\인천과외\남동구과외\서창동과외\index.html,high,true,정상
region,인천광역시,남동구,논현동,,논현동,C:\Users\user\Documents\GitHub\studynavi\인천과외\남동구과외\인천논현동과외\index.html,high,true,정상
region,인천광역시,동구,,,동구,C:\Users\user\Documents\GitHub\studynavi\인천과외\동구과외\index.html,high,true,정상
region,인천광역시,동구,동구수학,,동구수학,C:\Users\user\Documents\GitHub\studynavi\인천과외\동구과외\동구수학과외\index.html,high,true,정상
region,인천광역시,동구,동구영어,,동구영어,C:\Users\user\Documents\GitHub\studynavi\인천과외\동구과외\동구영어과외\index.html,high,true,정상
region,인천광역시,동구,송림동,,송림동,C:\Users\user\Documents\GitHub\studynavi\인천과외\동구과외\송림동과외\index.html,high,true,정상
region,인천광역시,동구,화수동,,화수동,C:\Users\user\Documents\GitHub\studynavi\인천과외\동구과외\화수동과외\index.html,high,true,정상
region,인천광역시,미추홀구,,,미추홀구,C:\Users\user\Documents\GitHub\studynavi\인천과외\미추홀구과외\index.html,high,true,정상
region,인천광역시,미추홀구,관교동,,관교동,C:\Users\user\Documents\GitHub\studynavi\인천과외\미추홀구과외\관교동과외\index.html,high,true,정상
region,인천광역시,미추홀구,도화동,,도화동,C:\Users\user\Documents\GitHub\studynavi\인천과외\미추홀구과외\도화동과외\index.html,high,true,정상
region,인천광역시,미추홀구,미추홀구수학,,미추홀구수학,C:\Users\user\Documents\GitHub\studynavi\인천과외\미추홀구과외\미추홀구수학과외\index.html,high,true,정상
region,인천광역시,미추홀구,미추홀구영어,,미추홀구영어,C:\Users\user\Documents\GitHub\studynavi\인천과외\미추홀구과외\미추홀구영어과외\index.html,high,true,정상
region,인천광역시,미추홀구,숭의동,,숭의동,C:\Users\user\Documents\GitHub\studynavi\인천과외\미추홀구과외\숭의동과외\index.html,high,true,정상
region,인천광역시,미추홀구,용현동,,용현동,C:\Users\user\Documents\GitHub\studynavi\인천과외\미추홀구과외\인천용현동과외\index.html,high,true,정상
region,인천광역시,미추홀구,주안동,,주안동,C:\Users\user\Documents\GitHub\studynavi\인천과외\미추홀구과외\주안동과외\index.html,high,true,정상
region,인천광역시,미추홀구,학익동,,학익동,C:\Users\user\Documents\GitHub\studynavi\인천과외\미추홀구과외\학익동과외\index.html,high,true,정상
region,인천광역시,부평구,,,부평구,C:\Users\user\Documents\GitHub\studynavi\인천과외\부평구과외\index.html,high,true,정상
region,인천광역시,부평구,부개동,,부개동,C:\Users\user\Documents\GitHub\studynavi\인천과외\부평구과외\부개동과외\index.html,high,true,정상
region,인천광역시,부평구,부평구수학,,부평구수학,C:\Users\user\Documents\GitHub\studynavi\인천과외\부평구과외\부평구수학과외\index.html,high,true,정상
region,인천광역시,부평구,부평구영어,,부평구영어,C:\Users\user\Documents\GitHub\studynavi\인천과외\부평구과외\부평구영어과외\index.html,high,true,정상
region,인천광역시,부평구,부평동,,부평동,C:\Users\user\Documents\GitHub\studynavi\인천과외\부평구과외\부평동과외\index.html,high,true,정상
region,인천광역시,부평구,산곡동,,산곡동,C:\Users\user\Documents\GitHub\studynavi\인천과외\부평구과외\산곡동과외\index.html,high,true,정상
region,인천광역시,부평구,십정동,,십정동,C:\Users\user\Documents\GitHub\studynavi\인천과외\부평구과외\십정동과외\index.html,high,true,정상
region,인천광역시,부평구,갈산동,,갈산동,C:\Users\user\Documents\GitHub\studynavi\인천과외\부평구과외\인천갈산동과외\index.html,high,true,정상
region,인천광역시,부평구,삼산동,,삼산동,C:\Users\user\Documents\GitHub\studynavi\인천과외\부평구과외\인천삼산동과외\index.html,high,true,정상
region,인천광역시,부평구,청천동,,청천동,C:\Users\user\Documents\GitHub\studynavi\인천과외\부평구과외\청천동과외\index.html,high,true,정상
region,인천광역시,서구,,,서구,C:\Users\user\Documents\GitHub\studynavi\인천과외\서구과외\index.html,high,true,정상
region,인천광역시,서구,검암동,,검암동,C:\Users\user\Documents\GitHub\studynavi\인천과외\서구과외\검암동과외\index.html,high,true,정상
region,인천광역시,서구,공촌동,,공촌동,C:\Users\user\Documents\GitHub\studynavi\인천과외\서구과외\공촌동과외\index.html,high,true,정상
region,인천광역시,서구,당하동,,당하동,C:\Users\user\Documents\GitHub\studynavi\인천과외\서구과외\당하동과외\index.html,high,true,정상
region,인천광역시,서구,마전동,,마전동,C:\Users\user\Documents\GitHub\studynavi\인천과외\서구과외\마전동과외\index.html,high,true,정상
region,인천광역시,서구,서구수학,,서구수학,C:\Users\user\Documents\GitHub\studynavi\인천과외\서구과외\서구수학과외\index.html,high,true,정상
region,인천광역시,서구,서구영어,,서구영어,C:\Users\user\Documents\GitHub\studynavi\인천과외\서구과외\서구영어과외\index.html,high,true,정상
region,인천광역시,서구,가정동,,가정동,C:\Users\user\Documents\GitHub\studynavi\인천과외\서구과외\인천가정동과외\index.html,high,true,정상
region,인천광역시,서구,가좌동,,가좌동,C:\Users\user\Documents\GitHub\studynavi\인천과외\서구과외\인천가좌동과외\index.html,high,true,정상
region,인천광역시,서구,백석동,,백석동,C:\Users\user\Documents\GitHub\studynavi\인천과외\서구과외\인천백석동과외\index.html,high,true,정상
region,인천광역시,서구,불로동,,불로동,C:\Users\user\Documents\GitHub\studynavi\인천과외\서구과외\인천불로동과외\index.html,high,true,정상
region,인천광역시,서구,석남동,,석남동,C:\Users\user\Documents\GitHub\studynavi\인천과외\서구과외\인천석남동과외\index.html,high,true,정상
region,인천광역시,서구,신현동,,신현동,C:\Users\user\Documents\GitHub\studynavi\인천과외\서구과외\인천신현동과외\index.html,high,true,정상
region,인천광역시,서구,연희동,,연희동,C:\Users\user\Documents\GitHub\studynavi\인천과외\서구과외\인천연희동과외\index.html,high,true,정상
region,인천광역시,서구,원당동,,원당동,C:\Users\user\Documents\GitHub\studynavi\인천과외\서구과외\인천원당동과외\index.html,high,true,정상
region,인천광역시,서구,청라동,,청라동,C:\Users\user\Documents\GitHub\studynavi\인천과외\서구과외\청라동과외\index.html,high,true,정상
region,인천광역시,연수구,,,연수구,C:\Users\user\Documents\GitHub\studynavi\인천과외\연수구과외\index.html,high,true,정상
region,인천광역시,연수구,동춘동,,동춘동,C:\Users\user\Documents\GitHub\studynavi\인천과외\연수구과외\동춘동과외\index.html,high,true,정상
region,인천광역시,연수구,선학동,,선학동,C:\Users\user\Documents\GitHub\studynavi\인천과외\연수구과외\선학동과외\index.html,high,true,정상
region,인천광역시,연수구,연수구수학,,연수구수학,C:\Users\user\Documents\GitHub\studynavi\인천과외\연수구과외\연수구수학과외\index.html,high,true,정상
region,인천광역시,연수구,연수구영어,,연수구영어,C:\Users\user\Documents\GitHub\studynavi\인천과외\연수구과외\연수구영어과외\index.html,high,true,정상
region,인천광역시,연수구,연수동,,연수동,C:\Users\user\Documents\GitHub\studynavi\인천과외\연수구과외\연수동과외\index.html,high,true,정상
region,인천광역시,연수구,옥련동,,옥련동,C:\Users\user\Documents\GitHub\studynavi\인천과외\연수구과외\옥련동과외\index.html,high,true,정상
region,인천광역시,연수구,송도동,,송도동,C:\Users\user\Documents\GitHub\studynavi\인천과외\연수구과외\인천송도동과외\index.html,high,true,정상
region,인천광역시,연수구,청학동,,청학동,C:\Users\user\Documents\GitHub\studynavi\인천과외\연수구과외\인천청학동과외\index.html,high,true,정상
region,인천광역시,옹진군,,,옹진군,C:\Users\user\Documents\GitHub\studynavi\인천과외\옹진군과외\index.html,high,true,정상
region,인천광역시,옹진군,옹진군수학,,옹진군수학,C:\Users\user\Documents\GitHub\studynavi\인천과외\옹진군과외\옹진군수학과외\index.html,high,true,정상
region,인천광역시,옹진군,옹진군영어,,옹진군영어,C:\Users\user\Documents\GitHub\studynavi\인천과외\옹진군과외\옹진군영어과외\index.html,high,true,정상
region,인천광역시,옹진군,내동,,내동,C:\Users\user\Documents\GitHub\studynavi\인천과외\옹진군과외\인천내동과외\index.html,high,true,정상
region,인천광역시,인천고등,,,인천고등,C:\Users\user\Documents\GitHub\studynavi\인천과외\인천고등과외\index.html,high,true,정상
region,인천광역시,인천수학,,,인천수학,C:\Users\user\Documents\GitHub\studynavi\인천과외\인천수학과외\index.html,high,true,정상
region,인천광역시,인천수학,인천고등수학,,인천고등수학,C:\Users\user\Documents\GitHub\studynavi\인천과외\인천수학과외\인천고등수학과외\index.html,high,true,정상
region,인천광역시,인천수학,인천중등수학,,인천중등수학,C:\Users\user\Documents\GitHub\studynavi\인천과외\인천수학과외\인천중등수학과외\index.html,high,true,정상
region,인천광역시,인천수학,인천초등수학,,인천초등수학,C:\Users\user\Documents\GitHub\studynavi\인천과외\인천수학과외\인천초등수학과외\index.html,high,true,정상
region,인천광역시,인천영어,,,인천영어,C:\Users\user\Documents\GitHub\studynavi\인천과외\인천영어과외\index.html,high,true,정상
region,인천광역시,인천영어,인천고등영어,,인천고등영어,C:\Users\user\Documents\GitHub\studynavi\인천과외\인천영어과외\인천고등영어과외\index.html,high,true,정상
region,인천광역시,인천영어,인천중등영어,,인천중등영어,C:\Users\user\Documents\GitHub\studynavi\인천과외\인천영어과외\인천중등영어과외\index.html,high,true,정상
region,인천광역시,인천영어,인천초등영어,,인천초등영어,C:\Users\user\Documents\GitHub\studynavi\인천과외\인천영어과외\인천초등영어과외\index.html,high,true,정상
region,인천광역시,인천중등,,,인천중등,C:\Users\user\Documents\GitHub\studynavi\인천과외\인천중등과외\index.html,high,true,정상
region,인천광역시,인천초등,,,인천초등,C:\Users\user\Documents\GitHub\studynavi\인천과외\인천초등과외\index.html,high,true,정상
region,인천광역시,중구,,,중구,C:\Users\user\Documents\GitHub\studynavi\인천과외\중구과외\index.html,high,true,정상
region,인천광역시,중구,남북동,,남북동,C:\Users\user\Documents\GitHub\studynavi\인천과외\중구과외\남북동과외\index.html,high,true,정상
region,인천광역시,중구,북성동,,북성동,C:\Users\user\Documents\GitHub\studynavi\인천과외\중구과외\북성동과외\index.html,high,true,정상
region,인천광역시,중구,송학동,,송학동,C:\Users\user\Documents\GitHub\studynavi\인천과외\중구과외\송학동과외\index.html,high,true,정상
region,인천광역시,중구,운서동,,운서동,C:\Users\user\Documents\GitHub\studynavi\인천과외\중구과외\운서동과외\index.html,high,true,정상
region,인천광역시,중구,도원동,,도원동,C:\Users\user\Documents\GitHub\studynavi\인천과외\중구과외\인천도원동과외\index.html,high,true,정상
region,인천광역시,중구,신흥동,,신흥동,C:\Users\user\Documents\GitHub\studynavi\인천과외\중구과외\인천신흥동과외\index.html,high,true,정상
region,인천광역시,중구,운남동,,운남동,C:\Users\user\Documents\GitHub\studynavi\인천과외\중구과외\인천운남동과외\index.html,high,true,정상
region,인천광역시,중구,중산동,,중산동,C:\Users\user\Documents\GitHub\studynavi\인천과외\중구과외\인천중산동과외\index.html,high,true,정상
region,인천광역시,중구,전동,,전동,C:\Users\user\Documents\GitHub\studynavi\인천과외\중구과외\전동과외\index.html,high,true,정상
region,인천광역시,중구,중구수학,,중구수학,C:\Users\user\Documents\GitHub\studynavi\인천과외\중구과외\중구수학과외\index.html,high,true,정상
region,인천광역시,중구,중구영어,,중구영어,C:\Users\user\Documents\GitHub\studynavi\인천과외\중구과외\중구영어과외\index.html,high,true,정상
region,전라남도,,,,전라남도,C:\Users\user\Documents\GitHub\studynavi\전남과외\index.html,high,true,정상
region,전라남도,강진군,,,강진군,C:\Users\user\Documents\GitHub\studynavi\전남과외\강진군과외\index.html,high,true,정상
region,전라남도,강진군,강진군수학,,강진군수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\강진군과외\강진군수학과외\index.html,high,true,정상
region,전라남도,강진군,강진군영어,,강진군영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\강진군과외\강진군영어과외\index.html,high,true,정상
region,전라남도,강진군,군동,,군동,C:\Users\user\Documents\GitHub\studynavi\전남과외\강진군과외\군동과외\index.html,high,true,정상
region,전라남도,고흥군,,,고흥군,C:\Users\user\Documents\GitHub\studynavi\전남과외\고흥군과외\index.html,high,true,정상
region,전라남도,고흥군,고흥군수학,,고흥군수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\고흥군과외\고흥군수학과외\index.html,high,true,정상
region,전라남도,고흥군,고흥군영어,,고흥군영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\고흥군과외\고흥군영어과외\index.html,high,true,정상
region,전라남도,고흥군,녹동,,녹동,C:\Users\user\Documents\GitHub\studynavi\전남과외\고흥군과외\녹동과외\index.html,high,true,정상
region,전라남도,곡성군,,,곡성군,C:\Users\user\Documents\GitHub\studynavi\전남과외\곡성군과외\index.html,high,true,정상
region,전라남도,곡성군,곡성군수학,,곡성군수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\곡성군과외\곡성군수학과외\index.html,high,true,정상
region,전라남도,곡성군,곡성군영어,,곡성군영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\곡성군과외\곡성군영어과외\index.html,high,true,정상
region,전라남도,곡성군,목사동,,목사동,C:\Users\user\Documents\GitHub\studynavi\전남과외\곡성군과외\목사동과외\index.html,high,true,정상
region,전라남도,광양시,,,광양시,C:\Users\user\Documents\GitHub\studynavi\전남과외\광양시과외\index.html,high,true,정상
region,전라남도,광양시,광양시수학,,광양시수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\광양시과외\광양시수학과외\index.html,high,true,정상
region,전라남도,광양시,광양시영어,,광양시영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\광양시과외\광양시영어과외\index.html,high,true,정상
region,전라남도,광양시,광영동,,광영동,C:\Users\user\Documents\GitHub\studynavi\전남과외\광양시과외\광영동과외\index.html,high,true,정상
region,전라남도,광양시,마동,,마동,C:\Users\user\Documents\GitHub\studynavi\전남과외\광양시과외\마동과외\index.html,high,true,정상
region,전라남도,광양시,금호동,,금호동,C:\Users\user\Documents\GitHub\studynavi\전남과외\광양시과외\전남금호동과외\index.html,high,true,정상
region,전라남도,광양시,성황동,,성황동,C:\Users\user\Documents\GitHub\studynavi\전남과외\광양시과외\전남성황동과외\index.html,high,true,정상
region,전라남도,광양시,중동,,중동,C:\Users\user\Documents\GitHub\studynavi\전남과외\광양시과외\전남중동과외\index.html,high,true,정상
region,전라남도,구례군,,,구례군,C:\Users\user\Documents\GitHub\studynavi\전남과외\구례군과외\index.html,high,true,정상
region,전라남도,구례군,구례군수학,,구례군수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\구례군과외\구례군수학과외\index.html,high,true,정상
region,전라남도,구례군,구례군영어,,구례군영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\구례군과외\구례군영어과외\index.html,high,true,정상
region,전라남도,구례군,구례동,,구례동,C:\Users\user\Documents\GitHub\studynavi\전남과외\구례군과외\구례동과외\index.html,high,true,정상
region,전라남도,구례군,산동,,산동,C:\Users\user\Documents\GitHub\studynavi\전남과외\구례군과외\전남산동과외\index.html,high,true,정상
region,전라남도,나주시,,,나주시,C:\Users\user\Documents\GitHub\studynavi\전남과외\나주시과외\index.html,high,true,정상
region,전라남도,나주시,경현동,,경현동,C:\Users\user\Documents\GitHub\studynavi\전남과외\나주시과외\경현동과외\index.html,high,true,정상
region,전라남도,나주시,나주시교동,,나주시교동,C:\Users\user\Documents\GitHub\studynavi\전남과외\나주시과외\나주시교동과외\index.html,high,true,정상
region,전라남도,나주시,나주시수학,,나주시수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\나주시과외\나주시수학과외\index.html,high,true,정상
region,전라남도,나주시,나주시영어,,나주시영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\나주시과외\나주시영어과외\index.html,high,true,정상
region,전라남도,나주시,대호동,,대호동,C:\Users\user\Documents\GitHub\studynavi\전남과외\나주시과외\대호동과외\index.html,high,true,정상
region,전라남도,나주시,빛가람동,,빛가람동,C:\Users\user\Documents\GitHub\studynavi\전남과외\나주시과외\빛가람동과외\index.html,high,true,정상
region,전라남도,나주시,삼영동,,삼영동,C:\Users\user\Documents\GitHub\studynavi\전남과외\나주시과외\삼영동과외\index.html,high,true,정상
region,전라남도,나주시,영산동,,영산동,C:\Users\user\Documents\GitHub\studynavi\전남과외\나주시과외\영산동과외\index.html,high,true,정상
region,전라남도,나주시,이창동,,이창동,C:\Users\user\Documents\GitHub\studynavi\전남과외\나주시과외\이창동과외\index.html,high,true,정상
region,전라남도,나주시,인동,,인동,C:\Users\user\Documents\GitHub\studynavi\전남과외\나주시과외\인동과외\index.html,high,true,정상
region,전라남도,나주시,용산동,,용산동,C:\Users\user\Documents\GitHub\studynavi\전남과외\나주시과외\전남용산동과외\index.html,high,true,정상
region,전라남도,나주시,죽림동,,죽림동,C:\Users\user\Documents\GitHub\studynavi\전남과외\나주시과외\죽림동과외\index.html,high,true,정상
region,전라남도,담양군,,,담양군,C:\Users\user\Documents\GitHub\studynavi\전남과외\담양군과외\index.html,high,true,정상
region,전라남도,담양군,담양군수학,,담양군수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\담양군과외\담양군수학과외\index.html,high,true,정상
region,전라남도,담양군,담양군영어,,담양군영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\담양군과외\담양군영어과외\index.html,high,true,정상
region,전라남도,담양군,한수동,,한수동,C:\Users\user\Documents\GitHub\studynavi\전남과외\담양군과외\한수동과외\index.html,high,true,정상
region,전라남도,목포시,,,목포시,C:\Users\user\Documents\GitHub\studynavi\전남과외\목포시과외\index.html,high,true,정상
region,전라남도,목포시,경동,,경동,C:\Users\user\Documents\GitHub\studynavi\전남과외\목포시과외\경동과외\index.html,high,true,정상
region,전라남도,목포시,대양동,,대양동,C:\Users\user\Documents\GitHub\studynavi\전남과외\목포시과외\대양동과외\index.html,high,true,정상
region,전라남도,목포시,목포시수학,,목포시수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\목포시과외\목포시수학과외\index.html,high,true,정상
region,전라남도,목포시,목포시영어,,목포시영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\목포시과외\목포시영어과외\index.html,high,true,정상
region,전라남도,목포시,목포시용당동,,목포시용당동,C:\Users\user\Documents\GitHub\studynavi\전남과외\목포시과외\목포시용당동과외\index.html,high,true,정상
region,전라남도,목포시,옥암동,,옥암동,C:\Users\user\Documents\GitHub\studynavi\전남과외\목포시과외\옥암동과외\index.html,high,true,정상
region,전라남도,목포시,용해동,,용해동,C:\Users\user\Documents\GitHub\studynavi\전남과외\목포시과외\용해동과외\index.html,high,true,정상
region,전라남도,목포시,대성동,,대성동,C:\Users\user\Documents\GitHub\studynavi\전남과외\목포시과외\전남대성동과외\index.html,high,true,정상
region,전라남도,목포시,산정동,,산정동,C:\Users\user\Documents\GitHub\studynavi\전남과외\목포시과외\전남산정동과외\index.html,high,true,정상
region,전라남도,목포시,상동,,상동,C:\Users\user\Documents\GitHub\studynavi\전남과외\목포시과외\전남상동과외\index.html,high,true,정상
region,전라남도,목포시,양동,,양동,C:\Users\user\Documents\GitHub\studynavi\전남과외\목포시과외\전남양동과외\index.html,high,true,정상
region,전라남도,목포시,연산동,,연산동,C:\Users\user\Documents\GitHub\studynavi\전남과외\목포시과외\전남연산동과외\index.html,high,true,정상
region,전라남도,목포시,죽교동,,죽교동,C:\Users\user\Documents\GitHub\studynavi\전남과외\목포시과외\죽교동과외\index.html,high,true,정상
region,전라남도,무안군,,,무안군,C:\Users\user\Documents\GitHub\studynavi\전남과외\무안군과외\index.html,high,true,정상
region,전라남도,무안군,무안군수학,,무안군수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\무안군과외\무안군수학과외\index.html,high,true,정상
region,전라남도,무안군,무안군영어,,무안군영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\무안군과외\무안군영어과외\index.html,high,true,정상
region,전라남도,무안군,죽사동,,죽사동,C:\Users\user\Documents\GitHub\studynavi\전남과외\무안군과외\죽사동과외\index.html,high,true,정상
region,전라남도,무안군,호동,,호동,C:\Users\user\Documents\GitHub\studynavi\전남과외\무안군과외\호동과외\index.html,high,true,정상
region,전라남도,보성군,,,보성군,C:\Users\user\Documents\GitHub\studynavi\전남과외\보성군과외\index.html,high,true,정상
region,전라남도,보성군,보성군수학,,보성군수학,C:\Users\user\Documents\GitHub\studynavi\전남과외\보성군과외\보성군수학과외\index.html,high,true,정상
region,전라남도,보성군,보성군영어,,보성군영어,C:\Users\user\Documents\GitHub\studynavi\전남과외\보성군과외\보성군영어과외\index.html,high,true,정상
