page_type,시도,시군구,읍면동,리,학교명,학교급,대상,source_html,confidence,is_valid,validation_note
school,전북특별자치도,군산시,군산동,,군산동원중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\군산시과외\군산동과외\군산동원중과외\index.html,high,true,정상
school,전북특별자치도,군산시,동흥남동,,군산고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\군산시과외\동흥남동과외\군산고과외\index.html,high,true,정상
school,전북특별자치도,군산시,둔율동,,군산영광중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\군산시과외\둔율동과외\군산영광중과외\index.html,high,true,정상
school,전북특별자치도,군산시,등동,,나포중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\군산시과외\등동과외\나포중과외\index.html,high,true,정상
school,전북특별자치도,군산시,서흥남동,,군산서흥중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\군산시과외\서흥남동과외\군산서흥중과외\index.html,high,true,정상
school,전북특별자치도,군산시,소룡동,,군산월명중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\군산시과외\소룡동과외\군산월명중과외\index.html,high,true,정상
school,전북특별자치도,군산시,소룡동,,전북외국어고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\군산시과외\소룡동과외\전북외국어고과외\index.html,high,true,정상
school,전북특별자치도,군산시,수송동,,군산중앙여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\군산시과외\수송동과외\군산중앙여자고과외\index.html,high,true,정상
school,전북특별자치도,군산시,월명동,,군산여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\군산시과외\월명동과외\군산여자고과외\index.html,high,true,정상
school,전북특별자치도,군산시,문화동,,군산상일고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\군산시과외\전북문화동과외\군산상일고과외\index.html,high,true,정상
school,전북특별자치도,군산시,조촌동,,군산제일고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\군산시과외\조촌동과외\군산제일고과외\index.html,high,true,정상
school,전북특별자치도,군산시,조촌동,,군산제일중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\군산시과외\조촌동과외\군산제일중과외\index.html,high,true,정상
school,전북특별자치도,김제시,서암동,,덕암중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\김제시과외\서암동과외\덕암중과외\index.html,high,true,정상
school,전북특별자치도,김제시,신풍동,,김제고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\김제시과외\신풍동과외\김제고과외\index.html,high,true,정상
school,전북특별자치도,김제시,신풍동,,김제여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\김제시과외\신풍동과외\김제여자고과외\index.html,high,true,정상
school,전북특별자치도,김제시,요촌동,,한들중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\김제시과외\요촌동과외\한들중과외\index.html,high,true,정상
school,전북특별자치도,김제시,성동,,지평선고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\김제시과외\전북성동과외\지평선고과외\index.html,high,true,정상
school,전북특별자치도,김제시,성동,,지평선중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\김제시과외\전북성동과외\지평선중과외\index.html,high,true,정상
school,전북특별자치도,남원시,도통동,,남원용성고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\남원시과외\도통동과외\남원용성고과외\index.html,high,true,정상
school,전북특별자치도,남원시,왕정동,,남원여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\남원시과외\왕정동과외\남원여자고과외\index.html,high,true,정상
school,전북특별자치도,남원시,왕정동,,성원고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\남원시과외\왕정동과외\성원고과외\index.html,high,true,정상
school,전북특별자치도,남원시,월락동,,남원서진여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\남원시과외\월락동과외\남원서진여자고과외\index.html,high,true,정상
school,전북특별자치도,남원시,노암동,,남원제일고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\남원시과외\전북노암동과외\남원제일고과외\index.html,high,true,정상
school,전북특별자치도,남원시,송동,,송동중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\남원시과외\전북송동과외\송동중과외\index.html,high,true,정상
school,전북특별자치도,남원시,향교동,,남원고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\남원시과외\향교동과외\남원고과외\index.html,high,true,정상
school,전북특별자치도,부안군,부안군교동,,낭주중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\부안군과외\부안군교동과외\낭주중과외\index.html,high,true,정상
school,전북특별자치도,부안군,부안군교동,,부안여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\부안군과외\부안군교동과외\부안여자고과외\index.html,high,true,정상
school,전북특별자치도,순창군,강동,,동계고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\순창군과외\전북강동과외\동계고과외\index.html,high,true,정상
school,전북특별자치도,순창군,강동,,동계중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\순창군과외\전북강동과외\동계중과외\index.html,high,true,정상
school,전북특별자치도,완주군,봉동,,봉서중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\완주군과외\봉동과외\봉서중과외\index.html,high,true,정상
school,전북특별자치도,완주군,봉동,,완주고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\완주군과외\봉동과외\완주고과외\index.html,high,true,정상
school,전북특별자치도,완주군,봉동,,완주중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\완주군과외\봉동과외\완주중과외\index.html,high,true,정상
school,전북특별자치도,익산시,남중동,,남성고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\익산시과외\남중동과외\남성고과외\index.html,high,true,정상
school,전북특별자치도,익산시,남중동,,이리고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\익산시과외\남중동과외\이리고과외\index.html,high,true,정상
school,전북특별자치도,익산시,남중동,,이리여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\익산시과외\남중동과외\이리여자고과외\index.html,high,true,정상
school,전북특별자치도,익산시,모현동,,원광여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\익산시과외\모현동과외\원광여자고과외\index.html,high,true,정상
school,전북특별자치도,익산시,모현동,,원광여자중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\익산시과외\모현동과외\원광여자중과외\index.html,high,true,정상
school,전북특별자치도,익산시,부송동,,원광고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\익산시과외\부송동과외\원광고과외\index.html,high,true,정상
school,전북특별자치도,익산시,부송동,,원광중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\익산시과외\부송동과외\원광중과외\index.html,high,true,정상
school,전북특별자치도,익산시,어양동,,이리영등중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\익산시과외\어양동과외\이리영등중과외\index.html,high,true,정상
school,전북특별자치도,익산시,어양동,,익산부천중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\익산시과외\어양동과외\익산부천중과외\index.html,high,true,정상
school,전북특별자치도,익산시,영등동,,이리남성여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\익산시과외\영등동과외\이리남성여자고과외\index.html,high,true,정상
school,전북특별자치도,익산시,이리동,,이리동중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\익산시과외\이리동과외\이리동중과외\index.html,high,true,정상
school,전북특별자치도,익산시,익산시평화동,,이리중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\익산시과외\익산시평화동과외\이리중과외\index.html,high,true,정상
school,전북특별자치도,익산시,익산시평화동,,전북제일고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\익산시과외\익산시평화동과외\전북제일고과외\index.html,high,true,정상
school,전북특별자치도,익산시,인화동,,이일여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\익산시과외\인화동과외\이일여자고과외\index.html,high,true,정상
school,전북특별자치도,익산시,신동,,이리남성여자중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\익산시과외\전북신동과외\이리남성여자중과외\index.html,high,true,정상
school,전북특별자치도,익산시,평동,,이일여자중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\익산시과외\전북평동과외\이일여자중과외\index.html,high,true,정상
school,전북특별자치도,임실군,임실동,,임실동중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\임실군과외\임실동과외\임실동중과외\index.html,high,true,정상
school,전북특별자치도,전주시,남노송동,,전주제일고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\남노송동과외\전주제일고과외\index.html,high,true,정상
school,전북특별자치도,전주시,덕진동,,전주덕진중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\덕진동과외\전주덕진중과외\index.html,high,true,정상
school,전북특별자치도,전주시,동완산동,,전주곤지중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\동완산동과외\전주곤지중과외\index.html,high,true,정상
school,전북특별자치도,전주시,삼천동,,완산고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\삼천동과외\완산고과외\index.html,high,true,정상
school,전북특별자치도,전주시,삼천동,,전주해성고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\삼천동과외\전주해성고과외\index.html,high,true,정상
school,전북특별자치도,전주시,삼천동,,전주해성중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\삼천동과외\전주해성중과외\index.html,high,true,정상
school,전북특별자치도,전주시,삼천동,,전주효문중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\삼천동과외\전주효문중과외\index.html,high,true,정상
school,전북특별자치도,전주시,서신동,,전주서신중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\서신동과외\전주서신중과외\index.html,high,true,정상
school,전북특별자치도,전주시,서신동,,전주서중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\서신동과외\전주서중과외\index.html,high,true,정상
school,전북특별자치도,전주시,서신동,,전주한일고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\서신동과외\전주한일고과외\index.html,high,true,정상
school,전북특별자치도,전주시,서완산동,,전주효정중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\서완산동과외\전주효정중과외\index.html,high,true,정상
school,전북특별자치도,전주시,송천동,,전라고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\송천동과외\전라고과외\index.html,high,true,정상
school,전북특별자치도,전주시,송천동,,전주솔내고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\송천동과외\전주솔내고과외\index.html,high,true,정상
school,전북특별자치도,전주시,송천동,,전주중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\송천동과외\전주중과외\index.html,high,true,정상
school,전북특별자치도,전주시,송천동,,전주화정중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\송천동과외\전주화정중과외\index.html,high,true,정상
school,전북특별자치도,전주시,여의동,,우석고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\여의동과외\우석고과외\index.html,high,true,정상
school,전북특별자치도,전주시,인후동,,유일여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\인후동과외\유일여자고과외\index.html,high,true,정상
school,전북특별자치도,전주시,인후동,,전주여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\인후동과외\전주여자고과외\index.html,high,true,정상
school,전북특별자치도,전주시,인후동,,전주중앙여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\인후동과외\전주중앙여자고과외\index.html,high,true,정상
school,전북특별자치도,전주시,금암동,,전북대학교사범대학부설고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\전북금암동과외\전북대학교사범대학부설고과외\index.html,high,true,정상
school,전북특별자치도,전주시,장동,,양현고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\전북장동과외\양현고과외\index.html,high,true,정상
school,전북특별자치도,전주시,중동,,전주만성중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\전북중동과외\전주만성중과외\index.html,high,true,정상
school,전북특별자치도,전주시,효자동,,동암고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\전북효자동과외\동암고과외\index.html,high,true,정상
school,전북특별자치도,전주시,효자동,,상산고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\전북효자동과외\상산고과외\index.html,high,true,정상
school,전북특별자치도,전주시,효자동,,전일고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\전북효자동과외\전일고과외\index.html,high,true,정상
school,전북특별자치도,전주시,효자동,,전주기전여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\전북효자동과외\전주기전여자고과외\index.html,high,true,정상
school,전북특별자치도,전주시,효자동,,전주대학교사범대학부설고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\전북효자동과외\전주대학교사범대학부설고과외\index.html,high,true,정상
school,전북특별자치도,전주시,효자동,,전주영생고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\전북효자동과외\전주영생고과외\index.html,high,true,정상
school,전북특별자치도,전주시,효자동,,전주우전중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\전북효자동과외\전주우전중과외\index.html,high,true,정상
school,전북특별자치도,전주시,효자동,,전주풍남중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\전북효자동과외\전주풍남중과외\index.html,high,true,정상
school,전북특별자치도,전주시,효자동,,호남제일고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\전북효자동과외\호남제일고과외\index.html,high,true,정상
school,전북특별자치도,전주시,전주동,,전주동중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\전주동과외\전주동중과외\index.html,high,true,정상
school,전북특별자치도,전주시,전주시교동,,전주성심여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\전주시교동과외\전주성심여자고과외\index.html,high,true,정상
school,전북특별자치도,전주시,전주시평화동,,완산여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\전주시평화동과외\완산여자고과외\index.html,high,true,정상
school,전북특별자치도,전주시,전주시평화동,,완산중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\전주시평화동과외\완산중과외\index.html,high,true,정상
school,전북특별자치도,전주시,중노송동,,전주고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\중노송동과외\전주고과외\index.html,high,true,정상
school,전북특별자치도,전주시,중화산동,,전주근영여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\중화산동과외\전주근영여자고과외\index.html,high,true,정상
school,전북특별자치도,전주시,중화산동,,전주신흥고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\전주시과외\중화산동과외\전주신흥고과외\index.html,high,true,정상
school,전북특별자치도,정읍시,감곡동,,감곡중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\정읍시과외\감곡동과외\감곡중과외\index.html,high,true,정상
school,전북특별자치도,정읍시,금붕동,,정주고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\정읍시과외\금붕동과외\정주고과외\index.html,high,true,정상
school,전북특별자치도,정읍시,시기동,,정읍고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\정읍시과외\시기동과외\정읍고과외\index.html,high,true,정상
school,전북특별자치도,정읍시,시기동,,호남고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\정읍시과외\시기동과외\호남고과외\index.html,high,true,정상
school,전북특별자치도,정읍시,전북동,,전북동화중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\정읍시과외\전북동과외\전북동화중과외\index.html,high,true,정상
school,전북특별자치도,정읍시,상동,,정읍여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\정읍시과외\전북상동과외\정읍여자고과외\index.html,high,true,정상
school,전북특별자치도,정읍시,수성동,,서영여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\정읍시과외\전북수성동과외\서영여자고과외\index.html,high,true,정상
school,전북특별자치도,정읍시,수성동,,정읍제일고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\정읍시과외\전북수성동과외\정읍제일고과외\index.html,high,true,정상
school,전북특별자치도,정읍시,흑암동,,배영고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\전북과외\정읍시과외\흑암동과외\배영고과외\index.html,high,true,정상
school,제주특별자치도,서귀포시,강정동,,서귀포대신중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\강정동과외\서귀포대신중과외\index.html,high,true,정상
school,제주특별자치도,서귀포시,대포동,,중문고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\대포동과외\중문고과외\index.html,high,true,정상
school,제주특별자치도,서귀포시,동홍동,,남주고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\동홍동과외\남주고과외\index.html,high,true,정상
school,제주특별자치도,서귀포시,동홍동,,남주중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\동홍동과외\남주중과외\index.html,high,true,정상
school,제주특별자치도,서귀포시,동홍동,,서귀중앙여자중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\동홍동과외\서귀중앙여자중과외\index.html,high,true,정상
school,제주특별자치도,서귀포시,동홍동,,서귀포고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\동홍동과외\서귀포고과외\index.html,high,true,정상
school,제주특별자치도,서귀포시,서귀동,,서귀포중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\서귀동과외\서귀포중과외\index.html,high,true,정상
school,제주특별자치도,서귀포시,서귀포시일주동,,성산중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\서귀포시일주동과외\성산중과외\index.html,high,true,정상
school,제주특별자치도,서귀포시,서귀포시일주동,,신산중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\서귀포시일주동과외\신산중과외\index.html,high,true,정상
school,제주특별자치도,서귀포시,서홍동,,서귀포여자중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\서홍동과외\서귀포여자중과외\index.html,high,true,정상
school,제주특별자치도,서귀포시,토평동,,삼성여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\제주토평동과외\삼성여자고과외\index.html,high,true,정상
school,제주특별자치도,서귀포시,중문동,,중문중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\중문동과외\중문중과외\index.html,high,true,정상
school,제주특별자치도,서귀포시,하효동,,효돈중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\하효동과외\효돈중과외\index.html,high,true,정상
school,제주특별자치도,서귀포시,호근동,,서귀포여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\서귀포시과외\호근동과외\서귀포여자고과외\index.html,high,true,정상
school,제주특별자치도,제주시,노형동,,노형중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\노형동과외\노형중과외\index.html,high,true,정상
school,제주특별자치도,제주시,노형동,,제주고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\노형동과외\제주고과외\index.html,high,true,정상
school,제주특별자치도,제주시,노형동,,제주제일고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\노형동과외\제주제일고과외\index.html,high,true,정상
school,제주특별자치도,제주시,노형동,,한라중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\노형동과외\한라중과외\index.html,high,true,정상
school,제주특별자치도,제주시,도련일동,,오름중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\도련일동과외\오름중과외\index.html,high,true,정상
school,제주특별자치도,제주시,봉개동,,대기고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\봉개동과외\대기고과외\index.html,high,true,정상
school,제주특별자치도,제주시,삼도이동,,제주중앙여자중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\삼도이동과외\제주중앙여자중과외\index.html,high,true,정상
school,제주특별자치도,제주시,아라이동,,아라중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\아라이동과외\아라중과외\index.html,high,true,정상
school,제주특별자치도,제주시,아라이동,,탐라중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\아라이동과외\탐라중과외\index.html,high,true,정상
school,제주특별자치도,제주시,아라일동,,제주여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\아라일동과외\제주여자고과외\index.html,high,true,정상
school,제주특별자치도,제주시,아라일동,,제주여자중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\아라일동과외\제주여자중과외\index.html,high,true,정상
school,제주특별자치도,제주시,영평동,,신성여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\영평동과외\신성여자고과외\index.html,high,true,정상
school,제주특별자치도,제주시,영평동,,신성여자중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\영평동과외\신성여자중과외\index.html,high,true,정상
school,제주특별자치도,제주시,오라이동,,제주과학고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\오라이동과외\제주과학고과외\index.html,high,true,정상
school,제주특별자치도,제주시,용담삼동,,제주대학교사범대학부설고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\용담삼동과외\제주대학교사범대학부설고과외\index.html,high,true,정상
school,제주특별자치도,제주시,용담삼동,,제주대학교사범대학부설중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\용담삼동과외\제주대학교사범대학부설중과외\index.html,high,true,정상
school,제주특별자치도,제주시,용담일동,,제주중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\용담일동과외\제주중과외\index.html,high,true,정상
school,제주특별자치도,제주시,이도이동,,제주동여자중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\이도이동과외\제주동여자중과외\index.html,high,true,정상
school,제주특별자치도,제주시,이도이동,,제주제일중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\이도이동과외\제주제일중과외\index.html,high,true,정상
school,제주특별자치도,제주시,이도이동,,제주중앙여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\이도이동과외\제주중앙여자고과외\index.html,high,true,정상
school,제주특별자치도,제주시,시일주동,,세화중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\제주시일주동과외\세화중과외\index.html,high,true,정상
school,제주특별자치도,제주시,시일주동,,함덕중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\제주시일주동과외\함덕중과외\index.html,high,true,정상
school,제주특별자치도,제주시,연동,,남녕고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\제주연동과외\남녕고과외\index.html,high,true,정상
school,제주특별자치도,제주시,연동,,제주서중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\제주연동과외\제주서중과외\index.html,high,true,정상
school,제주특별자치도,제주시,연동,,제주중앙중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\제주연동과외\제주중앙중과외\index.html,high,true,정상
school,제주특별자치도,제주시,월평동,,영주고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\제주월평동과외\영주고과외\index.html,high,true,정상
school,제주특별자치도,제주시,월평동,,제주중앙고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\제주월평동과외\제주중앙고과외\index.html,high,true,정상
school,제주특별자치도,제주시,화북일동,,오현고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\화북일동과외\오현고과외\index.html,high,true,정상
school,제주특별자치도,제주시,화북일동,,오현중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\화북일동과외\오현중과외\index.html,high,true,정상
school,제주특별자치도,제주시,화북일동,,제주동중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\제주과외\제주시과외\화북일동과외\제주동중과외\index.html,high,true,정상
school,충청남도,계룡시,금암동,,계룡중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\계룡시과외\충남금암동과외\계룡중과외\index.html,high,true,정상
school,충청남도,공주시,금성동,,공주중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\공주시과외\금성동과외\공주중과외\index.html,high,true,정상
school,충청남도,공주시,금학동,,공주여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\공주시과외\금학동과외\공주여자고과외\index.html,high,true,정상
school,충청남도,공주시,반죽동,,공주북중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\공주시과외\반죽동과외\공주북중과외\index.html,high,true,정상
school,충청남도,공주시,반죽동,,국립공주대학교사범대학부설중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\공주시과외\반죽동과외\국립공주대학교사범대학부설중과외\index.html,high,true,정상
